t_s,x,y,yaw,dtrans_m,drot_rad,cmd_lin,cmd_ang,stamp_age_s,moving
161.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.852,0
162.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.85,0
162.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.851,0
163.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.852,0
163.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.851,0
164.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.848,0
164.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.847,0
165.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.845,0
165.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.844,0
166.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.847,0
166.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.847,0
167.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.845,0
167.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.846,0
168.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.847,0
168.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.844,0
169.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.844,0
169.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.847,0
170.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.845,0
170.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.843,0
171.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.844,0
171.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.843,0
172.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.843,0
172.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.842,0
173.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.844,0
173.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.843,0
174.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.84,0
174.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.838,0
175.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.841,0
175.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.84,0
176.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.839,0
176.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.831,0
177.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.837,0
177.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.839,0
178.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.838,0
178.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.836,0
179.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.834,0
179.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.836,0
180.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.837,0
180.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.834,0
181.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.833,0
181.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.835,0
182.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.836,0
182.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.835,0
183.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.833,0
183.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.833,0
184.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.834,0
184.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.833,0
185.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.831,0
185.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.83,0
186.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.83,0
186.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.831,0
187.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.829,0
187.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.828,0
188.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.827,0
188.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.829,0
189.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.827,0
189.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.826,0
190.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.825,0
190.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.825,0
191.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.826,0
191.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.823,0
192.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.823,0
192.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.824,0
193.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.825,0
193.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.823,0
194.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.82,0
194.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.824,0
195.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.824,0
195.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.821,0
196.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.822,0
196.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.822,0
197.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.822,0
197.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.821,0
198.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.818,0
198.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.818,0
199.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.819,0
199.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.819,0
200.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.816,0
200.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.817,0
201.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,-1.0,-0.818,1
201.56,0.0383,-0.0354,-0.0803,0.0855,0.1204,0.0,-1.0,-0.821,1
202.06,0.0212,-0.0305,-0.0593,0.0177,0.0209,0.0,-1.0,-0.822,1
202.57,0.0224,-0.0413,-0.0628,0.0109,0.0035,0.0,-1.0,-0.818,1
203.07,0.0001,-0.0197,-0.0558,0.0311,0.007,0.0,-1.0,-0.816,1
203.57,0.0128,-0.0251,-0.0349,0.0138,0.0209,0.0,-1.0,-0.816,1
204.07,-0.0057,-0.0048,-0.0681,0.0274,0.0332,0.0,-1.0,-0.815,1
204.56,0.006,0.0045,-0.0803,0.0149,0.0122,0.0,-1.0,-0.817,1
205.07,0.0248,0.0207,-0.0925,0.0248,0.0122,0.0,-1.0,-0.716,1
205.57,0.0209,0.0273,-0.0768,0.0077,0.0157,0.0,-1.0,-0.814,1
206.07,0.0331,0.018,-0.0855,0.0153,0.0087,0.0,-1.0,-0.813,1
206.57,0.0519,0.0067,-0.0925,0.022,0.007,0.0,-1.0,-0.712,1
207.07,0.0566,-0.0044,-0.0855,0.0121,0.007,0.0,-1.0,-0.812,1
207.57,0.038,-0.0181,-0.089,0.023,0.0035,0.0,0.4,-0.811,1
208.07,0.0321,-0.0239,-0.0715,0.0083,0.0175,0.0,1.0,-0.81,1
208.57,0.0321,-0.0239,-0.0715,0.0,0.0,0.0,1.0,-0.804,1
209.07,-0.0795,0.0222,0.1117,0.1208,0.1832,0.0,1.0,-0.811,1
209.57,-0.074,0.016,0.0977,0.0083,0.014,0.0,1.0,-0.711,1
210.06,-0.056,0.01,0.0925,0.0189,0.0052,0.0,1.0,-0.811,1
210.56,-0.0439,0.0209,0.096,0.0163,0.0035,0.0,1.0,-0.809,1
211.07,-0.0493,0.02,0.1082,0.0055,0.0122,0.0,1.0,-0.702,1
211.57,-0.0405,0.0287,0.1169,0.0124,0.0087,0.0,1.0,-0.81,1
212.07,-0.0458,0.0257,0.1082,0.006,0.0087,0.0,1.0,-0.809,1
212.57,-0.0276,0.0492,0.1256,0.0297,0.0174,0.0,1.0,-0.806,1
213.07,-0.0341,0.04,0.1204,0.0113,0.0052,0.0,1.0,-0.806,1
213.57,-0.039,0.0368,0.1256,0.0058,0.0052,0.0,1.0,-0.707,1
214.07,-0.0886,0.0726,0.1134,0.0611,0.0122,0.0,1.0,-0.808,1
214.57,-0.0999,0.0831,0.1169,0.0155,0.0035,0.0,1.0,-0.806,1
215.07,-0.0909,0.1001,0.1344,0.0192,0.0175,0.075,0.0,-0.704,1
215.57,-0.0381,0.0193,0.014,0.0966,0.1204,0.3,0.0,-0.804,1
216.07,-0.0381,0.0193,0.014,0.0,0.0,0.3,-0.3,-0.803,1
216.57,-0.019,-0.0368,-0.0035,0.0592,0.0175,0.3,-0.3,-0.805,1
217.06,0.0032,-0.0487,-0.007,0.0253,0.0035,0.3,-0.3,-0.804,1
217.56,-0.0219,0.0039,0.0384,0.0583,0.0454,0.3,-0.3,-0.802,1
218.07,-0.0219,0.0039,0.0384,0.0,0.0,0.3,0.0,-0.801,1
218.57,-0.0065,-0.0484,0.014,0.0545,0.0244,0.3,0.3,-0.803,1
219.06,-0.0542,0.0143,0.075,0.0787,0.0611,0.3,-0.3,-0.799,1
219.57,-0.0542,0.0143,0.075,0.0,0.0,0.3,-0.3,-0.799,1
220.06,0.045,-0.1037,-0.0157,0.1542,0.0907,0.3,-0.3,-0.801,1
220.56,0.0164,-0.0866,0.0099,0.0334,0.0256,0.3,0.0,-0.799,1
221.06,0.0164,-0.0866,0.0099,0.0,0.0,0.3,-0.3,-0.797,1
221.57,0.0333,-0.1089,-0.0006,0.028,0.0105,0.3,-0.3,-0.798,1
222.07,0.0223,-0.0946,0.0064,0.0181,0.007,0.3,-0.3,-0.799,1
222.57,0.0216,-0.0941,0.0064,0.0009,0.0,0.3,-0.3,-0.797,1
223.07,0.0216,-0.0941,0.0064,0.0,0.0,0.264,0.0,-0.792,1
223.56,0.0316,-0.136,-0.0064,0.0431,0.0128,0.0,-1.0,-0.794,1
224.06,0.0316,-0.136,-0.0064,0.0,0.0,0.0,-1.0,-0.797,1
224.57,0.0786,-0.3753,-0.0814,0.2439,0.075,0.0,-1.0,-0.797,1
225.06,0.0814,-0.3688,-0.0884,0.0071,0.007,0.0,-1.0,-0.697,1
225.57,0.0789,-0.3432,-0.071,0.0257,0.0174,0.0,-1.0,-0.795,1
226.06,0.0982,-0.3117,-0.0733,0.0369,0.0023,0.0,-1.0,-0.796,1
226.57,0.0979,-0.3398,-0.0791,0.028,0.0058,0.0,-1.0,-0.697,1
227.07,0.1175,-0.346,-0.0791,0.0206,0.0,0.187,0.0,-0.795,1
227.57,0.1049,-0.3283,-0.0739,0.0217,0.0052,0.3,0.3,-0.791,1
228.07,0.1049,-0.3283,-0.0739,0.0,0.0,0.3,0.3,-0.79,1
228.57,0.0756,-0.0757,0.043,0.2544,0.1169,0.3,0.3,-0.791,1
229.07,0.0756,-0.0757,0.043,0.0,0.0,0.3,0.3,-0.693,1
229.56,0.0717,-0.1187,0.0302,0.0432,0.0128,0.3,0.3,-0.791,1
230.06,0.0882,-0.1075,0.0285,0.0199,0.0017,0.3,0.3,-0.79,1
230.56,0.0609,-0.1278,0.0268,0.034,0.0017,0.3,0.3,-0.79,1
231.06,0.0609,-0.1278,0.0268,0.0,0.0,0.3,0.3,-0.791,1
231.56,0.0697,-0.0896,0.0285,0.0392,0.0017,0.3,0.3,-0.791,1
232.07,0.0561,-0.0851,0.032,0.0144,0.0035,0.3,0.3,-0.789,1
232.57,0.0477,-0.0668,0.039,0.0201,0.007,0.3,0.3,-0.789,1
233.06,0.0477,-0.0668,0.039,0.0,0.0,0.3,0.0,-0.79,1
233.57,0.0306,-0.07,0.0355,0.0174,0.0035,0.3,0.0,-0.789,1
234.06,0.0306,-0.07,0.0355,0.0,0.0,0.3,0.0,-0.588,1
234.57,0.055,-0.0853,-0.0012,0.0289,0.0366,0.3,0.0,-0.785,1
235.06,0.0328,-0.0742,0.0163,0.0249,0.0175,0.3,0.0,-0.785,1
235.57,0.026,-0.0608,0.0163,0.015,0.0,0.3,0.0,-0.787,1
236.07,0.026,-0.0608,0.0163,0.0,0.0,0.0,0.0,-0.686,0
236.57,0.0195,-0.0684,0.014,0.0099,0.0023,0.0,1.0,-0.782,1
237.07,0.0195,-0.0684,0.014,0.0,0.0,0.0,1.0,-0.68,1
237.57,-0.0256,-0.0383,0.1477,0.0542,0.1338,0.0,1.0,-0.782,1
238.06,-0.0126,-0.0482,0.1477,0.0164,0.0,0.0,1.0,-0.582,1
238.56,-0.0307,-0.0491,0.1256,0.0181,0.0221,0.0,1.0,-0.681,1
239.07,-0.1002,-0.0196,0.1094,0.0755,0.0163,-0.25,0.3,-0.778,1
239.57,-0.0895,-0.0558,0.1006,0.0377,0.0087,-0.25,0.0,-0.778,1
240.07,-0.011,-0.0464,0.0366,0.0791,0.064,0.0,0.0,-0.78,0
240.56,-0.011,-0.0464,0.0366,0.0,0.0,0.3,0.3,-0.878,1
241.07,-0.011,-0.0464,0.0366,0.0,0.0,0.3,0.3,-0.875,1
241.57,-0.011,-0.0464,0.0366,0.0,0.0,0.3,0.3,-0.776,1
242.07,-0.0943,-0.0564,0.0704,0.0839,0.0337,0.0,0.0,-0.877,0
242.57,-0.1139,-0.0245,0.1349,0.0375,0.0646,0.112,0.0,-0.876,1
243.07,-0.1139,-0.0245,0.1349,0.0,0.0,0.15,0.0,-0.874,1
243.57,-0.1139,-0.0245,0.1349,0.0,0.0,0.15,0.0,-0.872,1
244.07,-0.1139,-0.0245,0.1349,0.0,0.0,0.15,0.0,-0.872,1
244.57,-0.0761,-0.0647,0.0407,0.0551,0.0942,0.15,0.0,-0.874,1
245.07,-0.0761,-0.0647,0.0407,0.0,0.0,0.3,0.0,-0.873,1
245.56,-0.0761,-0.0847,0.0407,0.02,0.0,0.3,0.0,-0.872,1
246.06,-0.0761,-0.0847,0.0407,0.0,0.0,0.3,0.0,-0.87,1
246.57,-0.0533,-0.0877,0.0372,0.023,0.0035,0.3,0.0,-0.77,1
247.07,-0.0369,-0.0874,0.0425,0.0165,0.0052,0.344,0.0,-0.87,1
247.57,-0.0369,-0.0874,0.0425,0.0,0.0,0.55,0.0,-0.767,1
248.07,-0.0345,-0.1052,0.0442,0.018,0.0017,0.55,0.0,-0.769,1
248.57,-0.0277,-0.1269,0.039,0.0227,0.0052,0.55,0.0,-0.668,1
249.07,-0.0175,-0.1224,0.0436,0.0112,0.0047,0.514,0.0,-0.868,1
249.57,-0.0256,-0.1252,0.0471,0.0086,0.0035,-0.186,0.0,-0.87,1
250.06,0.0278,-0.1016,0.0401,0.0583,0.007,-0.25,0.0,-0.87,1
250.56,0.0278,-0.1016,0.0401,0.0,0.0,-0.026,1.0,-0.868,1
251.07,0.0278,-0.1016,0.0401,0.0,0.0,0.0,1.0,-0.664,1
251.57,-0.2364,0.1569,0.1751,0.3696,0.1349,0.0,1.0,-0.864,1
252.07,-0.2078,0.141,0.1658,0.0328,0.0093,0.0,1.0,-0.661,1
252.57,-0.1734,0.1181,0.1541,0.0413,0.0116,0.0,1.0,-0.765,1
253.07,-0.119,0.0592,0.1379,0.0802,0.0163,0.0,1.0,-0.861,1
253.57,-0.1265,0.0658,0.1367,0.01,0.0012,0.0,1.0,-0.663,1
254.07,-0.1124,0.0632,0.1434,0.0144,0.0067,0.074,0.0,-0.762,1
254.57,-0.0983,0.0564,0.1376,0.0156,0.0058,0.449,0.0,-0.864,1
255.07,-0.0983,0.0564,0.1376,0.0,0.0,0.437,0.0,-0.762,1
255.57,0.129,-0.0157,0.0355,0.2385,0.1021,0.223,0.0,-0.658,1
256.06,0.0867,-0.0095,0.05,0.0428,0.0145,0.55,0.0,-0.855,1
256.57,0.0719,0.0067,0.0587,0.0218,0.0087,0.445,0.0,-0.845,1
257.07,0.0591,-0.0288,0.0273,0.0377,0.0314,0.0,0.0,-0.855,0
257.56,0.0591,-0.0288,0.0273,0.0,0.0,0.374,0.0,-0.855,1
258.07,0.0153,0.0185,0.0797,0.0645,0.0524,0.55,0.0,-0.853,1
258.57,0.0153,0.0185,0.0797,0.0,0.0,0.55,0.0,-0.652,1
259.06,0.043,0.0319,0.0401,0.0309,0.0396,0.0,0.0,-0.553,0
259.56,-0.009,0.022,0.0396,0.053,0.0006,0.3,0.0,-0.851,1
260.07,-0.009,0.022,0.0396,0.0,0.0,0.55,0.0,-0.846,1
260.57,-0.0009,0.0363,0.0579,0.0164,0.0183,0.175,1.0,-0.751,1
261.07,-0.0055,0.0494,0.0561,0.014,0.0017,0.0,1.0,-0.847,1
261.57,-0.0362,-0.0116,0.1879,0.0683,0.1317,0.0,1.0,-0.647,1
262.06,-0.0298,-0.0114,0.1835,0.0064,0.0044,0.0,1.0,-0.449,1
262.57,-0.0448,-0.0089,0.18,0.0152,0.0035,0.0,1.0,-0.552,1
263.07,-0.0647,-0.0075,0.1626,0.0199,0.0174,0.0,1.0,-0.343,1
263.57,-0.071,0.01,0.1504,0.0186,0.0122,0.0,1.0,-0.151,1
264.06,-0.1061,0.014,0.1573,0.0353,0.007,0.0,0.0,-0.349,0
264.57,-0.1061,0.014,0.1573,0.0,0.0,0.0,0.0,0.151,0
265.07,-0.1129,0.0055,0.1617,0.0109,0.0044,0.0,0.0,-0.853,0
265.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.853,0
266.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.852,0
266.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.851,0
267.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.849,0
267.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.848,0
268.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.85,0
268.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.849,0
269.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.848,0
269.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.846,0
270.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.847,0
270.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.849,0
271.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.848,0
271.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.847,0
272.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.845,0
272.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.845,0
273.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.847,0
273.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.845,0
274.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.843,0
274.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.843,0
275.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.843,0
275.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.842,0
276.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.84,0
276.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.84,0
277.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.842,0
277.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.841,0
278.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.839,0
278.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.839,0
279.08,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.828,0
279.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.839,0
280.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.84,0
280.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.838,0
281.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.837,0
281.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.837,0
282.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.839,0
282.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.839,0
283.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.837,0
283.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.837,0
284.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.837,0
284.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.836,0
285.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.834,0
285.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.833,0
286.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.834,0
286.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.834,0
287.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.832,0
287.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.832,0
288.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.833,0
288.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.831,0
289.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.823,0
289.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.831,0
290.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.83,0
290.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.829,0
291.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.829,0
291.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.831,0
292.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.83,0
292.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.829,0
293.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.828,0
293.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.827,0
294.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.827,0
294.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.826,0
295.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.825,0
295.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.824,0
296.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.824,0
296.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.825,0
297.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.825,0
297.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.825,0
298.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.824,0
298.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.825,0
299.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.823,0
299.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.821,0
300.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.822,0
300.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.823,0
301.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.821,0
301.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.819,0
302.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.819,0
302.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.821,0
303.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.819,0
303.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.817,0
304.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.814,0
304.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.815,0
305.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.817,0
305.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.816,0
306.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.814,0
306.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.811,0
307.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.813,0
307.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.814,0
308.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.813,0
308.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.81,0
309.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.808,0
309.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.808,0
310.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.81,0
310.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.809,0
311.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.807,0
311.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.805,0
312.06,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.806,0
312.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.807,0
313.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.806,0
313.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.803,0
314.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.803,0
314.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.804,0
315.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.803,0
315.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.801,0
316.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.8,0
316.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.801,0
317.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.801,0
317.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.8,0
318.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.798,0
318.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.799,0
319.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.8,0
319.57,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.798,0
320.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.796,0
320.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.797,0
321.07,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.797,0
321.56,-0.1129,0.0055,0.1617,0.0,0.0,0.0,0.0,-0.796,0
